,label,text_final
4208,1,nhật bản đón mùa hoa anh đào sớm nhất trong <num> năm
4209,1,người trung quốc sẽ đi đâu đầu tiên sau mở cửa
4210,1,đi khắp sài gòn để chụp ảnh chợ hoa tết
4211,1,khách sạn wink đà nẵng riverside đón khách từ ngày <num>
4212,1,hướng dẫn viên kể chuyện xuyên tạc về phi tần triều nguyễn
4213,1,biển chỉ đường có thể gây bối rối cho khách đến hà giang
4214,1,sun world ha long ưu đãi tới <num> giá vé cáp treo
4215,1,khách việt ngắm hoa anh đào ở cố đô nhật bản
4216,1,quảng bình là điểm chơi zipline hàng đầu châu á
4217,1,biển vũng tàu đông nghịt người mùng <num> tết
4218,1,nhật bản bỏ kiểm dịch du khách từ <num>
4219,1,miễn phí vé tham quan di tích cho runner vnexpress marathon imperial huế
4220,1,quán phở gà trộn hút khách trên phố cổ hà nội
4221,1,thủ tướng yêu cầu cải cách thủ tục cấp visa điện tử
4222,1,quán bánh xèo mực <num> năm ở nha trang
4223,1,vì sao lượt khách du lịch tết tăng nhưng doanh thu giảm
4224,1,có nên đưa trẻ nhỏ nghỉ đêm trên du thuyền hạ long
4225,1,nhà hàng của đầu bếp giỏi nhất thế giới bị tước sao michelin
4226,1,khó ra đảo lý sơn du lịch dịp tết
4227,1,không có căn cước công dân làm sao đi máy bay
4228,1,cách thái lan khiến khách việt quay lại nhiều lần
4229,1,hàng bún ốc vị truyền thống luôn đông khách ở phố cổ
4230,1,làm gì khi mua vé tết nhưng bị từ chối bay vì quá tải
4231,1,hãng hàng không việt vào top an toàn nhất <num>
4232,1,du thuyền tàng hình dành cho giới nhà giàu
4233,1,gần <num> người chinh phục đỉnh fansipan trong ngày
4234,1,chuỗi sự kiện liên hoàn mừng sinh nhật phú quốc united center
4235,1,thung lũng trường thọ ở pakistan mùa hoa nở
4236,1,quán hủ tiếu hồ hơn <num> năm luôn đông khách
4237,1,cả gia đình lái xe buýt vòng quanh châu á
4238,1,những món ăn được gợi ý khi đến campuchia
4239,1,điểm đón valentine cho cặp đôi tại phú quốc
4240,1,cù lao mái nhà  đảo robinson của phú yên
4241,1,vì sao khách việt đi nhật đông vào mùa thấp điểm
4242,1,<num> ngày mẹ lái xe máy đưa con <num> tuổi phượt tây bắc
4243,1,phố hẹp nhất thế giới có chiều ngang bao nhiêu
4244,1,ninh bình ngày tết trong mắt khách tây
4245,1,việt nam đã sẵn sàng đón khách trung quốc trở lại
4246,1,thực đơn ngày lễ tình nhân tại nhà hàng the log
4247,1,khu chợ mua bán hàng tấn vàng mỗi ngày ở dubai
4248,1,vì sao người miền nam ăn thịt kho và canh khổ qua ngày tết
4249,1,nên phục vụ khách trung quốc thế nào
4250,1,nhiều du khách chọn sa pa dịp <num>
4251,1,<num> thành phố hàn quốc dành cho người thích chơi đêm
4252,1,sông nước đỏ như máu ở peru
4253,1,nhiều tàu biển du lịch huỷ chuyến đến nha trang
4254,1,quán bánh truyền thống thu <num> triệu ngày sát tết
4255,1,vịnh hạ long là một trong <num> điểm đến đẹp nhất <num>
4256,1,xả phòng khách sạn <num>
4257,1,việt nam lần đầu có lễ hội bánh mì
4258,1,quảng bình sẽ là trung tâm du lịch mạo hiểm châu á
4259,1,điều khách thường hỏi tiếp viên khi bay đường dài
4260,1,cẩm nang du lịch mũi né
4261,1,du khách đổ xô chụp hình với mai anh đào ở đà lạt
4262,1,<num> tiệm bánh mì có tuổi đời trên <num> năm ở tp hcm
4263,1,tài xế thu tiền du khách hàn quốc gấp <num> lần
4264,1,du khách chăm bị ngăn cản kể chuyện ở tháp bà ponagar
4265,1,được và mất khi đi phượt một mình
4266,1,khách trải nghiệm món ăn thời bao cấp
4267,1,việt nam là điểm đến cho người thích sống chậm
4268,1,việt nam nên đánh ván bài mới với du khách trung quốc
4269,1,các bãi biển đông kín người
4270,1,vietjet mở bán vé <num> đồng đến australia
4271,1,văn miếu nhộn nhịp người xin chữ đầu năm
4272,1,chuối nếp nướng vào top món tráng miệng ngon nhất thế giới
4273,1,các khu nghỉ ở thổ nhĩ kỳ đón nạn nhân động đất
4274,1,ăn và chơi khi hà khẩu mở cửa lại với du khách
4275,1,nơi nào ở việt nam nằm trong top <num> thế giới về ẩm thực
4276,1,năm hiểu lầm của du khách lần đầu đi châu âu
4277,1,những nhà hàng sao michelin châu á rẻ nhất thế giới
4278,1,bãi biển kê gà ngập rác
4279,1,năm lễ hội truyền thống dịp năm mới tại thủ đô
4280,1,lái xe đi lào nơi nào không nên bỏ qua
4281,1,onsen và ryokan  du lịch truyền thống nhật bản
4282,1,có thể mang xôi xoài từ thái lan về việt nam không
4283,1,đầu bếp italy sốc khi ăn pizza và spaghetti ở việt nam
4284,1,nhà hàng cấm khách dùng điện thoại khi ăn
4285,1,trung quốc kỳ vọng du lịch phục hồi hoàn toàn từ hè
4286,1,các điểm hút khách ở thổ nhĩ kỳ ra sao sau động đất
4287,1,hoa anh đào nở rộ khắp nhật bản
4288,1,những lưu ý khi du lịch australia
4289,1,<num> điểm hái mận đầu mùa ở mộc châu
4290,1,tp hcm thiếu nhân lực du lịch tay nghề cao
4291,1,việt nam tăng <num> bậc trên bảng xếp hạng hộ chiếu thế giới
4292,1,vietjet tung hàng triệu vé <num> đồng ngày <num>
4293,1,hàng trăm người chết ở tết té nước songkran <num>
4294,1,vietravel giảm giá tour tại hội chợ du lịch ở hà nội
4295,1,ngôi đền cổ thờ <num> hoàng đế thời hậu lê
4296,1,hoàng hôn trên sa mạc dubai
4297,1,được chủ nhà airbnb hoàn tiền nhờ sự tử tế
4298,1,lái xe địa hình khám phá rừng lim và nhà của kong
4299,1,phượng vàng rực rỡ ở lâm đồng
4300,1,trung quốc mở lại tour du lịch nước ngoài tới <num> quốc gia
4301,1,khách quốc tế đến việt nam chạy đêm tp hcm
4302,1,sông nào chảy qua phố cổ hội an
4303,1,chùa tam chúc đông nghịt người du xuân
4304,1,<num> đồng dạo chơi khắp bordeaux
4305,1,lễ hội thử thách lái diều bên sông trà khúc
4306,1,quán cháo trai khách ăn từ bé đến khi trưởng thành
4307,1,kinh nghiệm xin evisa du lịch hong kong
4308,1,đi đảo phú quý cần lưu ý điều gì nhất
4309,1,mũi né vào top điểm bay khinh khí cầu đẹp nhất thế giới
4310,1,thiên đường hoa trên đỉnh bà nà dịp tết
4311,1,mùa hoa kèn hồng nở sớm ở tp hcm
4312,1,trung quốc bùng nổ du lịch dịp tết
4313,1,khách trung quốc không ngại chi nhiều tiền đi du lịch
4314,1,những lý do khiến người nhật ít du lịch nước ngoài
4315,1,những điểm đến nổi tiếng khắp việt nam lên phim mỹ
4316,1,runner sài gòn gợi ý điểm ăn uống khi tham gia giải chạy đêm
4317,1,giá khách sạn cao cấp đông nam á tăng kỷ lục
4318,1,khánh đá cổ ở ngôi chùa nghìn năm tuổi
4319,1,quán cà phê phong cách tín ngưỡng thờ mẫu
4320,1,phở đường tàu  địa chỉ ăn đêm hơn <num> năm
4321,1,thủ tướng đề nghị trung quốc sớm mở tour đến việt nam
4322,1,cắm trại xuyên đêm ngày tết ngắm tàu bắc  nam
4323,1,<num> khách sạn sân bay tốt nhất thế giới <num>
4324,1,điểm đến gắn kết gia đình ở hồ tràm
4325,1,amsterdam đánh thuế du khách qua đêm cao nhất châu âu
4326,1,nhiều cơ hội đặt khách sạn và tour chơi tết giờ chót
4327,1,phong cách du lịch của thế hệ z
4328,1,du khách đi bộ thăm venice vì kênh cạn nước
4329,1,du xuân măng đen ngắm mai anh đào
4330,1,đà lạt không cho dựng lều ở hồ xuân hương dịp tết
4331,1,khách tây từ mất hứng tới vui vẻ khi đến vịnh hạ long
4332,1,lần đầu có đường bay thẳng hạ môn  hà nội
4333,1,phượt thủ rơi xuống đèo hải vân <num> ngày được cứu sống
4334,1,lễ hội té nước kiểu thái lan sẽ diễn ra trên đỉnh bà nà
4335,1,chèo sup và lặn ngắm san hô ở đảo phú quý
4336,1,ăn gì chơi đâu cùng gia đình ở singapore tết quý mão
4337,1,vợ chồng việt chi <num> triệu phượt xe máy xuyên thái lan
4338,1,nhiều người vượt gần <num> km xin ấn đền trần
4339,1,khách tây đến hà giang tăng thích phượt bằng xe máy
4340,1,<num> cung đường đẹp nhất việt nam để ngắm cảnh
4341,1,các quán cà phê mở xuyên tết ở hà nội và tp hcm
4342,1,cách sun hospitality đưa chuẩn mực nghỉ dưỡng quốc tế về việt nam
4343,1,các quán cà phê mở xuyên đêm ở trung tâm tp hcm
4344,4,phim của đạo diễn việt chiếu tại cannes
4345,4,lâm thanh hà tái ngộ dương tử quỳnh
4346,4,khán giả vẫn thổn thức vì trương quốc vinh sau <num> năm
4347,4,dàn sao khoe sắc trên thảm đỏ baeksang
4348,4,vở opera hơn <num> tuổi của italy lên sân khấu việt
4349,4,tài tử better call saul nói sẽ không đóng phim marvel
4350,4,nghệ sĩ kim xuân chồng <num> năm chở tôi đi diễn
4351,4,dung nhan lý băng băng tuổi <num>
4352,4,linh rin phillip nguyễn muốn bên nhau trọn đời
4353,4,hoàng trinh xúc động nhắc về chồng mắc ung thư
4354,4,moonbin  ngôi sao vụt tắt tuổi <num>
4355,4,mối duyên <num> năm của nhạc sĩ và vợ kém <num> tuổi
4356,4,hoa hậu đẹp nhất năm <num> sắp đến việt nam
4357,4,cuốn theo chiều gió hơn <num> năm vẫn dậy sóng văn đàn
4358,4,tranh vẽ cây và đá giá <num> triệu usd của tô đông pha
4359,4,con trai khánh thi đoạt huy chương vàng môn dancesport
4360,4,tác giả <num> tuổi miệt mài viết sách
4361,4,chồng thái thiếu phân gặp tai nạn phim trường
4362,4,mariah carey giảm hơn <num> kg
4363,4,những bức tranh đắt nhất của picasso
4364,4,diễn viên nhí đóng bé an đất rừng phương nam
4365,4,thành long tôi chán khi rảnh rỗi
4366,4,đạo diễn nhận đề cử cành cọ vàng phủ nhận ngược đãi diễn viên
4367,4,luther the fallen sun mặt tối của internet
4368,4,nghệ sĩ mạc can kể kỷ niệm đóng bác ba phi
4369,4,giới biên kịch mỹ đề xuất dùng ai khi sáng tác
4370,4,dương tử quỳnh mang tượng oscar viếng mộ bố
4371,4,những tác phẩm ra mắt ngày sách và văn hóa đọc việt nam
4372,4,vieon phát lại fashion voyage
4373,4,ánh tuyết tôi không bỏ nghề hát
4374,4,chân dung thành long làm từ <num> chiếc đũa tre
4375,4,quốc cơ quốc nghiệp  từ diễn lân sư rồng đến nghệ sĩ xiếc
4376,4,lý hải phim tôi được yêu thích nhờ bình dân
4377,4,người mẫu <num> làm nghề thử áo cho người chết
4378,4,chi pu tham gia show đình đám của trung quốc <num>
4379,4,cha trịnh sảng con tôi chịu quá nhiều nỗi đau
4380,4,taylor swift  cỗ máy kiếm tiền
4381,4,loạt phim ra rạp trong tháng <num>
4382,4,phim cuộc đời vẫn đẹp sao tăng bi kịch
4383,4,siêu lừa gặp siêu lầy vượt mốc <num> tỷ đồng
4384,4,phương phương thảo ra album loạt tình khúc kinh điển
4385,4,cavalleria rusticana  bi kịch tình yêu <num> năm trước
4386,4,dàn sao anh hùng xạ điêu sau <num> năm
4387,4,hãy cùng ước mơ  sách viết từ nỗi đau covid19
4388,4,thư kỳ được ví như hoa hồng trắng
4389,4,anh tú vợ chê tôi còn trẻ con
4390,4,váy áo cho ngày hè của adrian anh tuấn
4391,4,dior bị chỉ trích phân biệt chủng tộc
4392,4,chuyện tình nhạc sĩ khiếm thị hà chương và cô gái miền tây
4393,4,trần mạnh tuấn thổi saxophone tưởng nhớ trịnh công sơn
4394,4,angelina jolie gặp đệ nhất phu nhân hàn quốc
4395,4,diễn viên tùng dương tôi run khi cưới lần bốn
4396,4,tom ford từ chức giám đốc sáng tạo
4397,4,phối cảnh rạp xiếc và biểu diễn đa năng gần <num> tỷ đồng <num>
4398,4,sao john wick đột ngột qua đời
4399,4,chân dung của ly hôn  nỗi đau từ sự chia ly
4400,4,nhan sắc á hậu thi đấu bóng chuyền tại sea games <num>
4401,4,phim biệt đội rất ổn yếu kịch bản lẫn bối cảnh
4402,4,mv phong cách ấn độ của võ hạ trâm gây chú ý
4403,4,hồ quang hiếu cùng vợ sắp cưới hưởng tuần trăng mật
4404,4,jeremy scott rời moschino
4405,4,a tourists guide to love  chuyện tình cô gái mỹ trên đất việt
4406,4,ra mắt sách về chiến sĩ nguyễn đức cảnh
4407,4,phong cách thanh hương sau khi giảm <num> kg
4408,4,long thành cầm giả ca  từ thơ đến màn ảnh
4409,4,thí sinh nổi bật vào chung khảo miss world vietnam <num>
4410,4,những bức ảnh lần đầu công bố của hồng nhung trịnh công sơn
4411,4,phim đừng nói khi yêu kết thúc vội
4412,4,á hậu phương anh sắp cưới
4413,4,hoa hậu đẹp nhất năm <num> diện váy áo nhà mốt việt
4414,4,lý do nhiều người nhớ trương quốc vinh
4415,4,hoa hậu thanh thủy đổi phong cách sau đăng quang
4416,4,gia đình bạn hữu tiễn biệt nghệ sĩ hồng đức
4417,4,loạt sao hàn tưởng nhớ moonbin
4418,4,ra mắt bảo tàng về cổ vật phật giáo á đông
4419,4,isaac và dàn runner tài năng tập luyện cho giải chạy lazada run
4420,4,phim mới về thám tử conan lập kỷ lục
4421,4,mlee tóc tiên lần đầu kết hợp vũ đạo
4422,4,gu mặc thanh lịch của linh rin
4423,4,phó cục trưởng nghệ thuật biểu diễn không nên dùng từ phong sát nghệ sĩ
4424,4,sao diện trang phục cắt xẻ đi xem thời trang
4425,4,chiếc bình thời nhà minh giá <num> triệu hkd
4426,4,minh tinh phim đông dương xuất hiện trên poster cannes
4427,4,đoan trang ra bộ sưu tập thời trang mùa hè
4428,4,nhóc nicolas  người bạn của tuổi thơ
4429,4,mỹ nữ tân cương bị chê trang phục
4430,4,nghệ sĩ bạch tuyết đóng phim hài ở tuổi <num>
4431,4,triệu hồng ngọc tôi vui dù là mẹ đơn thân suốt <num> năm
4432,4,platform  đôi giày gắn với những cuộc khủng hoảng kinh tế
4433,4,gu mặc của người phụ nữ giàu nhất thế giới
4434,4,trang phục gây chú ý của gwyneth paltrow khi hầu tòa
4435,4,những kiểu phối chân váy maxi denim tôn dáng
